name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication_status,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
Kepler-1087 b,Confirmed,,,,,,,0.054,0.004,0.015,0.69384285,0.00000159,0.00000159,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1087,294.978825,46.005653,,,11.66,11.312,11.213,354,,,0.01,0.255,0.153,0.96,0.06,0.07,0.94,0.07,0.26,,,,,5589,191.41,122.9,,,
Kepler-1088 b,Confirmed,,,,,,,0.127,0.009,0.01,23.12748644,0.00008919,0.00008919,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1088,281.561453,42.450504,,,10.779,10.478,10.476,300,,,0.05,0.082,0.082,1.08,0.03,0.03,1.08,0.06,0.08,,,,,5975,58.16,64.37,,,
Kepler-1089 b,Confirmed,,,,,,,0.163,0.03,0.009,5.13248562,0.00000948,0.00000948,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1089,291.092742,49.190059,,,13.255,12.627,12.386,227,,,-0.09,0.084,0.087,0.52,0.03,0.03,0.49,0.03,0.03,,,,,3753,32.55,32.38,,,
Kepler-109 b,Confirmed,0.0041,0.017,0.017,,,,0.2086,0.003,0.003,6.481637,0.000008,0.000008,,,,0.21,0.21,0.09,,,,,2014,2015-11-20,,,,,,,,,,,,,,,,,,,0.58,0.02,0.02,,,,0.29,1.8,1.8,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-109,290.392708345,40.284861118,12.365,12.206,11.314,11.046,11.001,464.73,15.28,14.88,-0.08,0.1,0.1,1.069,0.04,0.04,1.339,0.015,0.017,,6.35,1.05,1.05,5952,75,75,,,"KIC 5094751, KOI-123"
Kepler-109 c,Confirmed,0.00698,0.025,0.025,,,,0.235,0.0038,0.0038,21.22262,0.00003,0.00003,,,,0.03,0.03,0.19,,,,,2014,2015-11-20,,,,,,,,,,,,,,,,,,,0.16,0.08,0.08,,,,0.43,1.5,1.5,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-109,290.392708345,40.284861118,12.365,12.206,11.314,11.046,11.001,464.73,15.28,14.88,-0.08,0.1,0.1,1.069,0.04,0.04,1.339,0.015,0.017,,6.35,1.05,1.05,5952,75,75,,,"KIC 5094751, KOI-123"
Kepler-1090 b,Confirmed,,,,,,,0.201,0.015,0.019,198.680179,0.002176,0.002176,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1090,295.662872,44.525845,,,13.596,13.148,13.07,702,,,-0.04,0.165,0.149,0.86,0.05,0.05,0.82,0.05,0.07,,,,,5321,145.36,147.76,,,
Kepler-1091 b,Confirmed,,,,,,,0.13,0.017,0.032,1.43474156,0.00000327,0.00000327,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1091,299.785465,43.670753,,,13.467,13.09,13.059,915,,,0,0.179,0.134,1.01,0.08,0.12,1.03,0.13,0.25,,,,,5851,232.4,286.31,,,
Kepler-1092 b,Confirmed,,,,,,,0.185,0.021,0.033,58.6017925,0.0006006,0.0006006,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1092,297.72314,47.112659,,,13.499,13.15,13.076,914,,,-0.09,0.195,0.164,0.99,0.07,0.09,1,0.1,0.18,,,,,5862,156.05,195.01,,,
Kepler-1093 b,Confirmed,,,,,,,0.174,0.022,0.055,25.0824626,0.0001211,0.0001211,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1093,284.978013,41.420166,,,12.807,12.491,12.484,848,,,-0.01,0.203,0.132,1.13,0.09,0.14,1.2,0.15,0.38,,,,,6166,138.45,147.64,,,
Kepler-1093 c,Confirmed,,,,,,,0.175,0.024,0.064,89.722292,0.00108,0.00108,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1093,284.978013,41.420166,,,12.807,12.491,12.484,848,,,-0.01,0.203,0.132,1.13,0.09,0.14,1.2,0.15,0.38,,,,,6166,138.45,147.64,,,
Kepler-1094 b,Confirmed,,,,,,,0.284,0.041,0.107,78.1000231,0.0006388,0.0006388,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1094,292.301253,38.267041,,,13.843,13.538,13.542,1371,,,0.06,0.148,0.135,1.14,0.09,0.16,1.21,0.17,0.46,,,,,6112,187.65,127.39,,,
Kepler-1095 b,Confirmed,,,,,,,0.108,0.011,0.018,4.27103091,0.0000148,0.0000148,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1095,293.262447,41.365114,,,13.332,12.949,12.899,758,,,-0.09,0.195,0.158,0.94,0.07,0.07,0.92,0.09,0.14,,,,,5658,136.1,206.29,,,
Kepler-1096 b,Confirmed,,,,,,,0.111,0.007,0.033,2.89221751,0.000006,0.000006,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1096,294.70938,45.969501,,,13.175,12.561,12.384,344,,,-0.1,0.098,0.132,0.66,0.03,0.03,0.63,0.03,0.02,,,,,4306,39.79,53.07,,,
Kepler-1097 b,Confirmed,,,,,,,0.291,0.023,0.023,187.747029,0.001894,0.001894,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1097,281.594148,42.596416,,,13.838,13.404,13.252,738,,,-0.11,0.176,0.17,0.82,0.06,0.04,0.79,0.05,0.05,,,,,5211,86.77,77.13,,,
Kepler-1098 b,Confirmed,,,,,,,0.116,0.012,0.021,2.54307286,0.00000959,0.00000959,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1098,295.502705,43.232796,,,13.479,13.101,13.07,876,,,-0.02,0.173,0.141,0.99,0.07,0.1,0.99,0.11,0.18,,,,,5794,216.42,204.81,,,
Kepler-1099 b,Confirmed,,,,,,,0.252,0.045,0.038,2.16845259,0.0000028,0.0000028,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1099,288.749962,48.277176,,,14.097,13.728,13.697,1209,,,-0.02,0.177,0.143,1.01,0.06,0.05,1,0.08,0.14,,,,,5837,82.61,92.89,,,
Kepler-11 b,Confirmed,0.0059780386,0.0031463361,0.0044048705,,,,0.1605855305,0.0044607092,0.0026764255,10.30375,0.00016,0.00016,0.091,0.003,0.003,0,,,88.5,0.6,1,,2011,2014-05-27,,,,,,,,,,2454971.5052,0.0077,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-11 c,Confirmed,0.0091243747,0.0050341377,0.0091243747,,,,0.256044707,0.005352851,0.004460639,13.02502,0.00008,0.00008,0.106,0.004,0.004,0,,,89,0.6,0.1,,2011,2014-05-27,,,,,,,,,,2454971.1748,0.0031,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-11 d,Confirmed,0.0229682535,0.0047195041,0.0025170689,,,,0.2783482529,0.0062449929,0.0053527667,22.68719,0.00021,0.00021,0.159,0.005,0.005,0,,,89.3,0.4,0.6,,2011,2014-05-27,,,,,,,,,,2454981.455,0.0044,0.0044,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-11 e,Confirmed,0.03,0.0066,0.0047,,,,0.374,0.008,0.006,31.9959,0.00028,0.00028,0.194,0.007,0.007,0,,,88.8,0.2,0.2,,2011,2014-11-21,,,,,,,,,,2454987.159,0.0037,0.0037,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-11 f,Confirmed,0.0062926722,0.0028317025,0.0025170689,,,,0.2221433172,0.0062449929,0.0035685673,46.68876,0.00074,0.00074,0.25,0.009,0.009,0,,,89.4,0.2,0.3,,2011,2014-05-22,,,,,,,,,,2454964.6487,0.0059,0.0059,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-11 g,Confirmed,0.95,0.95,0,,,,0.3274,0.0313,0.0313,118.37774,0.00112,0.00112,0.462,0.016,0.016,0,,,89.8,0.2,0.2,,2011,2014-05-27,,,,,,,,,,2455120.2901,0.0022,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-11,297.1166667,41.9091667,13.7,,,,,,,,0,0.1,0.1,0.95,0.1,0.1,1.1,0.1,0.1,G,8,2,2,5680,100,100,,,
Kepler-110 b,Confirmed,,,,,,,0.163,0.032,0.032,12.691112,0.000036,0.000036,0.107,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-110,292.92913815,48.602814,,,11.919,11.658,11.623,,,,-0.151,,,,,,1.15,0.23,0.23,,,,,5960,153,153,,,
Kepler-110 c,Confirmed,,,,,,,0.197,0.039,0.039,31.719775,0.000104,0.000104,0.198,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-110,292.92913815,48.602814,,,11.919,11.658,11.623,,,,-0.151,,,,,,1.15,0.23,0.23,,,,,5960,153,153,,,
Kepler-1100 b,Confirmed,,,,,,,0.156,0.026,0.073,6.42200058,0.00002182,0.00002182,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1100,291.871356,44.087376,,,12.761,12.493,12.456,940,,,0.05,0.144,0.135,1.21,0.11,0.2,1.34,0.22,0.63,,,,,6247,164.45,128.56,,,
Kepler-1101 b,Confirmed,,,,,,,0.22,0.019,0.033,81.3151059,0.0005693,0.0005693,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1101,294.569379,45.671257,,,13.793,13.422,13.314,897,,,-0.04,0.178,0.15,0.94,0.06,0.06,0.91,0.07,0.13,,,,,5614,168.73,130.34,,,
Kepler-1102 b,Confirmed,,,,,,,0.237,0.021,0.047,51.3285623,0.0003326,0.0003326,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1102,281.322565,48.066505,,,13.838,13.48,13.381,986,,,-0.08,0.204,0.162,0.96,0.07,0.05,0.94,0.07,0.14,,,,,5724,71.34,76.5,,,
Kepler-1103 b,Confirmed,,,,,,,0.203,0.024,0.054,19.79191978,0.00009543,0.00009543,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1103,287.38209,49.452396,,,13.094,12.782,12.731,921,,,-0.01,0.183,0.136,1.11,0.08,0.1,1.15,0.13,0.31,,,,,6092,106.64,106.14,,,
Kepler-1104 b,Confirmed,,,,,,,0.11,0.009,0.012,5.03728015,0.00001378,0.00001378,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1104,294.468554,49.331024,,,11.215,11.012,10.971,516,,,0.13,0.099,0.097,1.3,0.05,0.06,1.41,0.1,0.15,,,,,6417,84.06,90.52,,,
Kepler-1105 b,Confirmed,,,,,,,0.179,0.022,0.005,4.42157218,0.00000977,0.00000977,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1105,281.111771,42.454931,,,13.147,12.513,12.371,369,,,0.28,0.109,0.082,0.71,0.03,0.02,0.68,0.02,0.01,,,,,4299,47.77,41.81,,,
Kepler-1106 b,Confirmed,,,,,,,0.147,0.021,0.044,1.25275217,0.00000215,0.00000215,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1106,291.145201,44.062546,,,13.6,13.293,13.234,1168,,,0,0.171,0.125,1.11,0.09,0.14,1.17,0.16,0.34,,,,,6104,185.27,152.44,,,
Kepler-1107 b,Confirmed,,,,,,,0.12,0.007,0.009,0.57103852,0.00000042,0.00000042,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1107,291.049927,39.141674,,,12.683,12.24,12.152,457,,,0.01,0.162,0.148,0.86,0.05,0.04,0.82,0.04,0.06,,,,,5268,126.81,104.99,,,
Kepler-1108 b,Confirmed,,,,,,,0.13,0.01,0.012,4.51005748,0.0000133,0.0000133,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1108,296.042339,45.985146,,,13.686,13.262,13.172,764,,,-0.09,0.182,0.158,0.88,0.06,0.05,0.84,0.06,0.07,,,,,5406,105.1,149.3,,,
Kepler-1109 b,Confirmed,,,,,,,0.195,0.021,0.039,37.6467384,0.000212,0.000212,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1109,291.646244,39.396624,,,13.055,12.718,12.707,797,,,0.04,0.147,0.141,1.05,0.07,0.07,1.06,0.11,0.21,,,,,5893,163.52,111.41,,,
Kepler-111 b,Confirmed,,,,,,,0.141,0.018,0.018,3.341815,0.000006,0.000006,0.046,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-111,291.65316765,44.688274,,,12.412,12.111,12.11,,,,0.005,,,,,,1.16,0.14,0.14,,,,,5952,74,74,,,
Kepler-111 c,Confirmed,,,,,,,0.651,0.081,0.081,224.784608,0.000411,0.000411,0.761,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-111,291.65316765,44.688274,,,12.412,12.111,12.11,,,,0.005,,,,,,1.16,0.14,0.14,,,,,5952,74,74,,,
Kepler-1110 b,Confirmed,,,,,,,0.237,0.023,0.034,9.69312032,0.00003024,0.00003024,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1110,291.808022,38.622703,,,14.319,13.748,13.604,726,,,-0.16,0.188,0.185,0.73,0.05,0.05,0.7,0.05,0.04,,,,,4781,77.5,88.04,,,
Kepler-1111 b,Confirmed,,,,,,,0.178,0.023,0.048,8.79617863,0.0000297,0.0000297,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1111,295.463372,45.812744,,,13.6,13.293,13.244,1142,,,0.02,0.17,0.136,1.1,0.09,0.13,1.15,0.15,0.31,,,,,6077,199.7,143.77,,,
Kepler-1112 b,Confirmed,,,,,,,0.269,0.046,0.114,14.36267939,0.00005701,0.00005701,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1112,296.968815,47.751488,,,13.688,13.454,13.397,1734,,,0.04,0.153,0.125,1.34,0.13,0.21,1.54,0.26,0.65,,,,,6496,147.28,147.03,,,
Kepler-1113 b,Confirmed,,,,,,,0.251,0.032,0.101,42.3004954,0.0002092,0.0002092,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1113,289.406695,39.338834,,,13.552,13.292,13.191,1127,,,0.18,0.157,0.146,1.12,0.07,0.13,1.17,0.14,0.47,,,,,5931,109.5,80.28,,,
Kepler-1114 b,Confirmed,,,,,,,0.12,0.006,0.007,14.97435694,0.00005221,0.00005221,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1114,299.236933,45.834698,,,12.438,12.042,11.944,427,,,-0.08,0.119,0.108,0.87,0.04,0.04,0.83,0.03,0.04,,,,,5374,77.65,87.46,,,
Kepler-1115 b,Confirmed,,,,,,,0.152,0.018,0.026,23.5540725,0.0001356,0.0001356,,,,,,,,,,,2016,2016-05-24,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1115,294.991772,40.144409,,,11.566,11.555,11.512,935,,,-0.51,0.121,0.106,1.6,0.1,0.1,1.73,0.2,0.29,,,,,8480,217.88,295.98,,,
Kepler-1116 b,Confirmed,,,,,,,0.227,0.02,0.048,41.6977827,0.0002004,0.0002004,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1116,291.933655,44.115505,,,13.974,13.646,13.482,1017,,,0.01,0.178,0.139,0.95,0.06,0.05,0.93,0.08,0.2,,,,,5641,133.14,91.87,,,
Kepler-1117 b,Confirmed,,,,,,,0.099,0.007,0.015,4.79028459,0.0000186,0.0000186,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1117,292.08478,49.23748,,,12.867,12.512,12.463,619,,,0.03,0.152,0.136,0.95,0.05,0.04,0.93,0.06,0.13,,,,,5612,101.57,82.98,,,
Kepler-1118 b,Confirmed,,,,,,,0.244,0.038,0.054,38.6715075,0.0002298,0.0002298,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1118,299.965664,44.160896,,,13.505,13.076,13.04,818,,,0,0.168,0.138,0.96,0.08,0.11,0.97,0.11,0.17,,,,,5688,268.88,303.78,,,
Kepler-1119 b,Confirmed,,,,,,,0.171,0.027,0.056,8.3265153,0.00004777,0.00004777,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1119,297.019131,44.327522,,,13.864,13.54,13.456,1288,,,0.03,0.167,0.134,1.11,0.11,0.14,1.17,0.18,0.38,,,,,6083,249.75,177.4,,,
Kepler-112 b,Confirmed,,,,,,,0.211,0.051,0.051,8.408878,0.00001,0.00001,0.076,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-112,296.9810181,43.209751,,,12.583,12.226,12.155,,,,-0.588,,,,,,0.84,0.2,0.2,,,,,5544,148,148,,,
Kepler-112 c,Confirmed,,,,,,,0.214,0.052,0.052,28.574263,0.00006,0.00006,0.172,,,,,,,,,,2014,2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-112,296.9810181,43.209751,,,12.583,12.226,12.155,,,,-0.588,,,,,,0.84,0.2,0.2,,,,,5544,148,148,,,
Kepler-1120 b,Confirmed,,,,,,,0.123,0.006,0.008,2.94902905,0.00000747,0.00000747,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1120,290.914483,42.286579,,,13.79,13.256,13.17,635,,,-0.04,0.163,0.15,0.78,0.04,0.04,0.74,0.04,0.03,,,,,4904,67.83,70.02,,,
Kepler-1121 b,Confirmed,,,,,,,0.17,0.041,0.043,13.15141081,0.00005864,0.00005864,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1121,297.786606,47.886127,,,11.076,10.865,10.795,529,,,0.12,0.086,0.092,1.29,0.09,0.13,1.59,0.29,0.4,,,,,6231,72.86,90.24,,,
Kepler-1122 b,Confirmed,,,,,,,0.182,0.012,0.024,42.1917357,0.0002996,0.0002996,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1122,288.280535,46.340904,,,13.872,13.518,13.369,924,,,-0.03,0.178,0.144,0.92,0.05,0.04,0.89,0.06,0.11,,,,,5544,72.56,73.22,,,
Kepler-1123 b,Confirmed,,,,,,,0.149,0.01,0.022,4.33946454,0.00001178,0.00001178,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1123,294.517667,50.670399,,,13.528,13.154,13.105,796,,,0.05,0.153,0.144,0.93,0.04,0.04,0.9,0.06,0.13,,,,,5500,90.52,75.39,,,
Kepler-1124 b,Confirmed,,,,,,,0.114,0.006,0.011,2.85234897,0.00000303,0.00000303,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1124,286.594273,37.891266,,,13.671,13.055,12.826,177,,,-0.59,0.084,0.074,0.35,0.02,0.02,0.34,0.02,0.02,,,,,3658,26.65,33.4,,,
Kepler-1125 b,Confirmed,,,,,,,0.164,0.016,0.027,17.6700642,0.0001176,0.0001176,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1125,295.481223,40.73198,,,13.694,13.31,13.243,910,,,-0.09,0.19,0.159,0.95,0.07,0.08,0.94,0.09,0.15,,,,,5683,131.51,241.45,,,
Kepler-1126 b,Confirmed,,,,,,,0.154,0.012,0.019,108.593329,0.001003,0.001003,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1126,285.691992,45.689396,,,12.966,12.631,12.534,668,,,-0.26,0.152,0.141,0.92,0.06,0.05,0.93,0.07,0.11,,,,,5798,55.36,61.16,,,
Kepler-1127 b,Confirmed,,,,,,,0.175,0.037,0.028,5.12330347,0.00002272,0.00002272,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1127,293.217384,42.720707,,,13.861,13.507,13.463,996,,,0.04,0.155,0.127,0.97,0.05,0.04,0.95,0.07,0.15,,,,,5664,137.31,89.83,,,
Kepler-1128 b,Confirmed,,,,,,,0.326,0.03,0.047,61.6178167,0.0003337,0.0003337,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1128,293.063338,39.403444,,,14.383,14.012,13.896,1163,,,0.04,0.159,0.142,0.94,0.05,0.04,0.91,0.06,0.13,,,,,5543,144.99,95.27,,,
Kepler-1129 b,Confirmed,,,,,,,0.264,0.029,0.045,24.3397804,0.0001298,0.0001298,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1129,291.604495,41.309361,,,14.173,13.804,13.783,1258,,,-0.04,0.187,0.147,1,0.06,0.06,1,0.1,0.17,,,,,5831,114.35,134.99,,,
Kepler-1129 c,Confirmed,,,,,,,0.244,0.024,0.041,76.5369586,0.0007586,0.0007586,,,,,,,,,,,2016,2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-1129,291.604495,41.309361,,,14.173,13.804,13.783,1258,,,-0.04,0.187,0.147,1,0.06,0.06,1,0.1,0.17,,,,,5831,114.35,134.99,,,
